url,type,source_page
http://services.google.com/fh/files/misc/predarea_de_acasa_ghid_pentru_profesori.pdf,pdf,https://classroom.ulbsibiu.ro/ajutor.php
https://admitere.ulbsibiu.ro/resources/front/img/ulbs/ro/Ghid-admitere.pdf,pdf,https://admitere.ulbsibiu.ro/texts/accessibility
https://admitere.ulbsibiu.ro/resources/front/img/ulbs/ro/Ghid-Confirmare-loc.pdf,pdf,https://admitere.ulbsibiu.ro/texts/accessibility
https://senat.ulbsibiu.ro/wp-content/uploads/041225/2_Regulament%20_ULBS_ADMITERE_2026_2027.pdf,pdf,https://admitere.ulbsibiu.ro/articol/46/termeni-si-conditii
https://www.ulbsibiu.ro/wp-content/uploads/documents/generale/Nota%20de%20informare-v2.pdf,pdf,https://admitere.ulbsibiu.ro/articol/94/politica-de-confidentialitate
https://admitere.ulbsibiu.ro/media/Adresa%20MEC%20nr_291GP_08.05.2020.pdf,pdf,https://admitere.ulbsibiu.ro/articol/66/romanians-abroad
https://admitere.ulbsibiu.ro/media/GDPR_Nota%20de%20Informare%20+%20Declaratie%20de%20Consimtamant.pdf,pdf,https://admitere.ulbsibiu.ro/articol/66/romanians-abroad
https://admitere.ulbsibiu.ro/media/2023/Anexa 2 Cerere de inscriere 2023-2024.pdf,pdf,https://admitere.ulbsibiu.ro/articol/66/romanians-abroad
https://admitere.ulbsibiu.ro/media/Anexa%204%20Confirmare%20loc%20studii.pdf,pdf,https://admitere.ulbsibiu.ro/articol/66/romanians-abroad
https://international.ulbsibiu.ro/wp-content/uploads/Erasmus_Policy_Statement_ULBS_2020-2027.pdf,pdf,https://international.ulbsibiu.ro/erasmus/policy-statements-and-erasmus-charter/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Erasmus_charter_2021-2027.pdf,pdf,https://international.ulbsibiu.ro/erasmus/policy-statements-and-erasmus-charter/#site-content
https://senat.ulbsibiu.ro/wp-content/uploads/260123/7_Regulament%20mobilitati%20Erasmus_Senat_ianuarie2023.pdf,pdf,https://international.ulbsibiu.ro/erasmus/policy-statements-and-erasmus-charter/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/erasmus-programme-guide-2025_en.pdf,pdf,https://international.ulbsibiu.ro/erasmus/policy-statements-and-erasmus-charter/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/erasmus-programme-guide-2025_ro.pdf,pdf,https://international.ulbsibiu.ro/erasmus/policy-statements-and-erasmus-charter/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/2024-ErasmusProgramme-Guide_EN_v1.pdf,pdf,https://international.ulbsibiu.ro/erasmus/policy-statements-and-erasmus-charter/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/2024-ErasmusProgramme-Guide_RO_v1.pdf,pdf,https://international.ulbsibiu.ro/erasmus/policy-statements-and-erasmus-charter/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Fisa-propunere-Proiect-Erasmus.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-projects/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Mobility-request-to-be-approved.docx,docx,https://international.ulbsibiu.ro/erasmus/blended-intensive-programme-or-short-term-mobilities/erasmus-outgoing-staff-teachers-bip-short-mobilities/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Anexa-20_Documente-la-revenirea-din-mobilitate-STA_STT.docx,docx,https://international.ulbsibiu.ro/erasmus/blended-intensive-programme-or-short-term-mobilities/erasmus-outgoing-staff-teachers-bip-short-mobilities/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Annex-2-Eligibility-and-enrolment-form.docx,docx,https://international.ulbsibiu.ro/erasmus/blended-intensive-programme-or-short-term-mobilities/erasmus-outgoing-students-bip-short-mobilities/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/HE-Mobility-agreement-for-teaching-KA131-2023.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-teaching-staff-training/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/HE-Mobility-agreement-for-training-KA131.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-teaching-staff-training/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Appendix-18_Documents-for-the-financial-contract-STA-STT.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-teaching-staff-training/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Appendix_19_Eligibility-form.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-teaching-staff-training/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Staff_Mobility_Agreement_training_KA1312022.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-teaching-staff-training/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Mobility-request.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-teaching-staff-training/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Appendix-20_Documents-at-the-end-of-mobility-STA_STT.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-teaching-staff-training/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Appendix-7_Statement-of-double-funding-avoidance-1-3.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-teaching-staff-training/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Appendix-15_-Application-form-for-ULBS-staff-1-1.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-teaching-staff-training/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/II.7-Annex-HE-Mobility-agreement-for-teaching-2022-KA171.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-teaching-staff-training/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/HE-Mobility-agreement-for-training-KA171-2023-1.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-teaching-staff-training/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Appendix-21_Documents-for-financial-contract.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-teaching-staff-training/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Appendix-19_-Eligibility-form.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-teaching-staff-training/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/HE-Mobility-agreement-for-training-KA171-2023.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-teaching-staff-training/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/HE-Mobility-agreement-for-teaching-KA171-2023.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-teaching-staff-training/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Appendix-22_Documents-at-the-end-of-mobility-for-teaching-or-training-in-countries-not-associated-to-the-programme-2.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-teaching-staff-training/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/2_ANEXA-3-FISA-DE-EVALUARE-A-STUDENTULUI-1.pdf,pdf,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Annex-2-Elligibility-and-application-form-for-outgoing-students-.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Annex-4-Documents-required-for-signing-the-Financial-Contract-for-study-mobilities.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Annex-5-General-data-of-the-participant-at-Study-Mobility.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Mobility-request-to-be-approved-1.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Annex-7-Declaration-of-avoidance-of-double-funding.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Annex-6_Documents-required-for-reimbursement-at-the-end-of-mobility.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Annex-11-Eligibility-and-application-form-for-outgoing-placement-students-.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Letter_of_acceptance_SMP_1.doc,doc,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Learning_agreement_traineeships_form.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Guidelines_Learning_agreement_traineeship.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Annex_13_Documents-required-for-signing-the-Financial-Contract-for-placement-mobilities.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Annex-5-General-data-of-the-participant_Placement-Mobility.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Annex-14_Documents-required-for-reimbursement-at-the-end-of-mobility.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Transcript_of_work_form.doc,doc,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Annex-7-Declaration-of-avoidance-of-double-funding-1.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Appendix-8_-Application-form-for-ULBS-students-in-third-countries-not-associated-to-the-Programme-1.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Appendix-10_Documents-at-the-end-of-mobility-for-studies-for-ULBS-students-in-countries-not-associated-to-the-programme.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/HE-Learning-agreement-traineeship-KA171-2023.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-outgoing-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Appendix-33_Application-form_STA_STT-incoming.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-incoming-teaching-staff-training/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Appendix-34_Application-form-for-staff-coming-from-countries-not-associated-to-the-Programme.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-incoming-teaching-staff-training/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Appendix-36_Documents-at-the-end-of-mobility-for-staff-coming-from-countries-not-associated-to-the-programme.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-incoming-teaching-staff-training/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Update-Incoming-Students-Guide.pdf,pdf,https://international.ulbsibiu.ro/erasmus/erasmus-incoming-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Appendix-23_Application-form-for-mobility-for-STUDIES-for-students-EU.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-incoming-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Learning_agreement_STUDIES_EU-students.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-incoming-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/docs/Appendix_24_Documents_at_the_end_of_mobility_for_students_coming_from_EU_countries.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-incoming-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Appendix_28_Application_form_for_mobility_for_Traineeships_for_students_coming_from_EU.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-incoming-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Learning_agreement_TRAINEESHIPS_EU-students.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-incoming-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/docs/Appendix_29_Documents_at_the_end_of_the_mobility_for_traineeships_for_students_coming_from_EU_countries.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-incoming-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Appendix-25_-Application-form-for-mobilities-fro-studies-for-studemts-that-come-from-countries-not-associated-to-the-Programme.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-incoming-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/HE-Learning-agreement-studies-KA171-2023.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-incoming-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Appendix-27_Documents-required-at-the-end-of-mobility-for-studies-for-students-coming-from-countries-not-associated-to-the-programme.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-incoming-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Appendix-30_-Application-form-for-mobilities-for-traineeships-for-students-coming-from-countries-not-associated-to-the-Programme.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-incoming-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Appendix-32_Documents-at-the-end-of-the-mobility-for-traineeships-for-students-coming-from-countries-not-associated-to-the-Programme.docx,docx,https://international.ulbsibiu.ro/erasmus/erasmus-incoming-students/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Internationalization-Strategy_2025-2034-EN.pdf,pdf,https://international.ulbsibiu.ro/home/mission-organization-and-strategy/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/Strategie-Internationalizare-2025-2034_ROM.pdf,pdf,https://international.ulbsibiu.ro/home/mission-organization-and-strategy/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/FORTHEM-Strategy_RO.pdf,pdf,https://international.ulbsibiu.ro/home/mission-organization-and-strategy/#site-content
https://international.ulbsibiu.ro/wp-content/uploads/FORTHEM_Strategy_infographic.png,png,https://international.ulbsibiu.ro/home/mission-organization-and-strategy/#site-content
https://noapteacercetatorilor.ulbsibiu.ro/wp-content/uploads/Program_Activitati-Noaptea-Cercetatorilor-2023_19-septembrie_.pdf,pdf,https://noapteacercetatorilor.ulbsibiu.ro/ro/program/arhiva-programe/#site-content
https://noapteacercetatorilor.ulbsibiu.ro/wp-content/uploads/Program_Activitati-Noaptea-Cercetatorilor-2022_august-5-si-editura_.pdf,pdf,https://noapteacercetatorilor.ulbsibiu.ro/ro/program/arhiva-programe/#site-content
https://noapteacercetatorilor.ulbsibiu.ro/wp-content/uploads/Program_Activitati-Noaptea-Cercetatorilor-2021.pdf,pdf,https://noapteacercetatorilor.ulbsibiu.ro/ro/program/arhiva-programe/#site-content
https://noapteacercetatorilor.ulbsibiu.ro/wp-content/uploads/Program_Activitati-Noaptea-Cercetatorilor-2020.pdf,pdf,https://noapteacercetatorilor.ulbsibiu.ro/ro/program/arhiva-programe/#site-content
https://noapteacercetatorilor.ulbsibiu.ro/wp-content/uploads/Program_Activitati-Noaptea-Cercetatorilor-2019.pdf,pdf,https://noapteacercetatorilor.ulbsibiu.ro/ro/program/arhiva-programe/#site-content
https://noapteacercetatorilor.ulbsibiu.ro/wp-content/uploads/Program_Activitati-Noaptea-Cercetatorilor-2018.pdf,pdf,https://noapteacercetatorilor.ulbsibiu.ro/ro/program/arhiva-programe/#site-content
https://noapteacercetatorilor.ulbsibiu.ro/wp-content/uploads/Program_Activitati-Noaptea-Cercetatorilor-2017.pdf,pdf,https://noapteacercetatorilor.ulbsibiu.ro/ro/program/arhiva-programe/#site-content
https://noapteacercetatorilor.ulbsibiu.ro/wp-content/uploads/Program_Activitati-Noaptea-Cercetatorilor-2016.pdf,pdf,https://noapteacercetatorilor.ulbsibiu.ro/ro/program/arhiva-programe/#site-content
https://noapteacercetatorilor.ulbsibiu.ro/wp-content/uploads/Program_Activitati-Noaptea-Cercetatorilor-2015.pdf,pdf,https://noapteacercetatorilor.ulbsibiu.ro/ro/program/arhiva-programe/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/LISTA-MANIFESTARI-STIINTIFICE-2023.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/2023-2/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/LISTA-MANIFESTARI-STIINTIFICE-2024-3.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/evenimente/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/LISTA-MANIFESTARI-STIINTIFICE-2025.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/2025-2/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Process-Description-_-EURAXESS-1.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/hrs4r/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/OTM-R-Checklist-_-EURAXESS.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/hrs4r/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Action-Plan-_-EURAXESS.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/hrs4r/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/GAP-Analysis-Charter-and-Code-Checklist-_-EURAXESS.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/hrs4r/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Instructiune-de-lucru-privind-planul-de-management-al-datelor-de-cercetare-1.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente-2/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Codul-de-Etica-si-Deontologie-Profesionala-al-Personalului-din-Cercetare-Dezvoltare-Inovare-Anexa-la-OMEC-nr.-6886-din-10.12.2025.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente-2/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Procedura-operationala-privind-recompensarea-rezultatelor-cercetarii-incepand-cu-01-iunie-2023-7.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente-2/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Procedura-operationala-privind-recompensarea-rezultatelor-cercetarii-incepand-cu-01-iunie-2023-6.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente-2/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Anexa-1.doc,doc,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente-2/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Procedura-operationala-privind-recompensarea-rezultatelor-cercetarii-incepand-cu-1-ianuarie-2021.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente-2/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/DECLARATIE-PUBLICARE-ARTICOLE_-2021.doc,doc,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente-2/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Metodologie-privind-organizarea-si-desfasurarea-competitiei-interne-pentru-granturi-de-cercetare-stiintifica-2015.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2015/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Metodologie-privind-organizarea-si-desfasurarea-competitiei-interne-pentru-granturi-de-cercetare-stiintifica-2016.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2016/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Lista-revistelor-ordonate-descrescator-in-functie-de-scorul-de-influenta-AIS-pentru-anul-2015-1.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2016/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Lista-revistelor-ordonate-descrescator-in-functie-de-factorul-de-impact-IF-pentru-anul-2015.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2016/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Metodologia-de-desfasurare-a-competitiei-interne-pentru-granturi-de-cercetare-stiintifica-in-anul-2017.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2017/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Lista-revistelor-indexate-in-Arts-Humanities-Citation-Index-care-au-articole-publicate-in-anul-2011-sau-anterior.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2017/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Lista-revistelor-incadrate-pe-subdomenii-ordonate-descrescator-in-functie-de-scorul-de-influenta-al-acestora-AIS-Indexate-in-SCIE-sau-SSCI.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2017/#site-content
https://hostcercetare.ulbsibiu.ro/doc_DCS/proceduri/competitie2018/Anexa5_1.xls,xls,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2018/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Lista-proiectelor-aprobate-CI-2019.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2019/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Hotararea-Consiliului-de-Administratie-al-ULBS-din-4.07.2019-.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2019/#site-content
https://hostcercetare.ulbsibiu.ro/doc_DCS/proceduri/competitie2019/Metodologie_2019.doc,doc,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2019/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Lista-revistelor-care-au-articole-publicate-in-anul-2013-sau-anterior-si-care-sunt-indexate-in-Arts-Humanities-Citation-Index.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2019/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Lista-revistelor-cotate-ISI-pe-subdomenii-in-functie-de-valoarea-IF-impact-factor-conform-editiei-JCR-2017-iunie-2018-pe-zonele-rosii-si-galbene.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2019/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Lista-revistelor-cotate-ISI-pe-subdomenii-in-functie-de-valoarea-AIS-article-influence-score-conform-editiei-JCR-2017-iunie-2018-pe-zonele-rosii-si-galbene.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2019/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Lista-de-manifestari-festivaluri-si-concursuri-artistice-organizate-la-nivel-national-international-si-international-de-varf-Anexa-6-OM-3128-2019.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2019/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Rezultate-competitie-granturi-2020.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2020/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Procedura-operationala-privind-reglementarea-competitiei-interne-pentru-granturi-individuale.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2020/#site-content
https://hostcercetare.ulbsibiu.ro/docs/diverse/Metodologie%20finantare%20granturi%20interne%20HP%202020.doc,doc,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2020/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Metodologie-granturi-interne-2021.docx,docx,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2021/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Metodologia_privind_desfasurarea_competitiei_granturi_interne_2022.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2022/#site-content
https://cercetare.ulbsibiu.ro/wp-content/uploads/Competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva.pdf,pdf,https://cercetare.ulbsibiu.ro/ro/proceduri-si-regulamente/competitia-interna-pentru-granturi-individuale-de-cercetare-stiintifica-creatie-artistica-si-performanta-sportiva/competitie-interna-pentru-granturi-individuale-de-cercetare-stiintifica-2023/#site-content
